Accuracy,Precision,Recall,F1,AUROC,Kappa,MCC,Balanced accuracy,algorithm,cv,fold,cancer_type,classes,pos_class,variant_group,variant_type,breakpoint_type
0.625,0.5833333333333334,0.4117647058823529,0.4827586206896552,0.6803069053708439,0.2021276595744681,0.209679308115649,0.5971867007672634,LR,7,3,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.575,0.5,0.4117647058823529,0.45161290322580644,0.6982097186700766,0.10994764397905765,0.11132949007790918,0.5537084398976981,kNN,7,3,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.625,0.625,0.29411764705882354,0.4,0.7595907928388748,0.17582417582417575,0.20228869496966945,0.5818414322250639,RF,7,4,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.85,0.7894736842105263,0.8823529411764706,0.8333333333333333,0.8797953964194373,0.6977329974811084,0.7013017821381075,0.8542199488491049,NB,7,4,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.75,0.7333333333333333,0.6470588235294118,0.6875,0.8235294117647058,0.48051948051948057,0.48313412715852977,0.7365728900255755,LR,7,4,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.7,0.6923076923076923,0.5294117647058824,0.5999999999999999,0.6854219948849105,0.366754617414248,0.375208668441464,0.6777493606138107,kNN,7,4,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.65,0.5714285714285714,0.7058823529411765,0.6315789473684211,0.6393861892583121,0.3052109181141439,0.3114083725739611,0.6572890025575449,RF,7,5,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.5,0.45714285714285713,0.9411764705882353,0.6153846153846154,0.5882352941176472,0.101123595505618,0.17203036497735472,0.5575447570332481,NB,7,5,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.65,0.6,0.5294117647058824,0.5625,0.7007672634271099,0.2727272727272727,0.27421126136024665,0.6342710997442456,LR,7,5,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.7,0.6190476190476191,0.7647058823529411,0.6842105263157895,0.7122762148337596,0.4044665012406947,0.4126793880451679,0.7084398976982097,kNN,7,5,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.6341463414634146,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.5628019323671497,0.2704626334519573,0.27338836995775323,0.6376811594202898,RF,7,6,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.3902439024390244,0.4,0.7777777777777778,0.5283018867924528,0.572463768115942,-0.1226725082146769,-0.1899232830965119,0.43236714975845414,NB,7,6,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.5609756097560976,0.5,0.5,0.5,0.6570048309178744,0.10869565217391308,0.10869565217391304,0.5543478260869565,LR,7,6,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.5609756097560976,0.5,0.6666666666666666,0.5714285714285715,0.5410628019323671,0.1398601398601398,0.14598929061844595,0.572463768115942,kNN,7,6,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.6829268292682927,0.6666666666666666,0.5555555555555556,0.606060606060606,0.6968599033816425,0.34440344403444034,0.34841397116840594,0.6690821256038648,RF,7,7,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.5365853658536586,0.4857142857142857,0.9444444444444444,0.6415094339622641,0.608695652173913,0.14676889375684543,0.2272296422761839,0.5809178743961353,NB,7,7,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.6585365853658537,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.7657004830917874,0.280701754385965,0.2950721561287169,0.6352657004830917,LR,7,7,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.7317073170731707,0.6666666666666666,0.7777777777777778,0.717948717948718,0.751207729468599,0.4650059311981021,0.4700361448396459,0.7367149758454106,kNN,7,7,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.7,0.6666666666666666,0.5882352941176471,0.625,0.7020460358056267,0.37662337662337664,0.3786726942593882,0.6854219948849105,RF,7,8,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.5,0.45161290322580644,0.8235294117647058,0.5833333333333333,0.6521739130434783,0.07621247113163965,0.09991333593073146,0.5421994884910486,NB,7,8,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.7,0.6666666666666666,0.5882352941176471,0.625,0.7058823529411764,0.37662337662337664,0.3786726942593882,0.6854219948849105,LR,7,8,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.725,0.6875,0.6470588235294118,0.6666666666666667,0.7020460358056266,0.4329896907216494,0.43356607298305033,0.7148337595907929,kNN,7,8,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.65,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.7173913043478262,0.28388746803069054,0.28388746803069054,0.6419437340153453,RF,7,9,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.675,0.5714285714285714,0.9411764705882353,0.7111111111111111,0.7289002557544757,0.3867924528301888,0.4524658754074531,0.7097186700767264,NB,7,9,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.775,0.7222222222222222,0.7647058823529411,0.7428571428571428,0.8158567774936061,0.5431472081218274,0.5438483330175762,0.7736572890025575,LR,7,9,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.625,0.5555555555555556,0.5882352941176471,0.5714285714285715,0.6918158567774936,0.23857868020304562,0.23888665095164563,0.6202046035805626,kNN,7,9,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.7,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.7621483375959079,0.38618925831202044,0.38618925831202044,0.6930946291560103,RF,7,10,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.575,0.5,1.0,0.6666666666666666,0.690537084398977,0.23076923076923084,0.3611575592573076,0.6304347826086957,NB,7,10,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.625,0.5625,0.5294117647058824,0.5454545454545455,0.710997442455243,0.22680412371134018,0.22710603822921685,0.6125319693094629,LR,7,10,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.625,0.5625,0.5294117647058824,0.5454545454545455,0.7455242966751917,0.22680412371134018,0.22710603822921685,0.6125319693094629,kNN,7,10,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.6097560975609756,0.5833333333333334,0.3888888888888889,0.4666666666666666,0.6364734299516908,0.17794486215538852,0.1870546704030259,0.5857487922705314,RF,10,1,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.4634146341463415,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.5072463768115942,-0.02733485193621865,-0.030912233386759316,0.4855072463768116,NB,10,1,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.7317073170731707,0.7333333333333333,0.6111111111111112,0.6666666666666666,0.7391304347826086,0.4452644526445264,0.45044949129629624,0.7185990338164252,LR,10,1,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.5609756097560976,0.5,0.5,0.5,0.6147342995169082,0.10869565217391308,0.10869565217391304,0.5543478260869565,kNN,10,1,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.5121951219512195,0.45,0.5,0.4736842105263158,0.5797101449275363,0.021479713603818507,0.02158329236508578,0.5108695652173914,RF,10,2,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.5853658536585366,0.5142857142857142,1.0,0.6792452830188679,0.6714975845410628,0.23658269441401958,0.36628061740041584,0.6304347826086957,NB,10,2,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.6341463414634146,0.5882352941176471,0.5555555555555556,0.5714285714285715,0.6690821256038647,0.25273390036452004,0.2530481037386396,0.6256038647342995,LR,10,2,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.5853658536585366,0.5217391304347826,0.6666666666666666,0.5853658536585366,0.5579710144927535,0.18288393903868694,0.18840579710144928,0.5942028985507246,kNN,10,2,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.6,0.5384615384615384,0.4117647058823529,0.4666666666666667,0.6099744245524297,0.15567282321899734,0.15926123336724013,0.5754475703324808,RF,10,3,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.525,0.47058823529411764,0.9411764705882353,0.627450980392157,0.6086956521739131,0.14027149321266974,0.219527143862285,0.5792838874680307,NB,10,3,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.625,0.5833333333333334,0.4117647058823529,0.4827586206896552,0.6803069053708439,0.2021276595744681,0.209679308115649,0.5971867007672634,LR,10,3,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.575,0.5,0.4117647058823529,0.45161290322580644,0.6982097186700766,0.10994764397905765,0.11132949007790918,0.5537084398976981,kNN,10,3,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.625,0.625,0.29411764705882354,0.4,0.7595907928388748,0.17582417582417575,0.20228869496966945,0.5818414322250639,RF,10,4,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.85,0.7894736842105263,0.8823529411764706,0.8333333333333333,0.8797953964194373,0.6977329974811084,0.7013017821381075,0.8542199488491049,NB,10,4,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.75,0.7333333333333333,0.6470588235294118,0.6875,0.8235294117647058,0.48051948051948057,0.48313412715852977,0.7365728900255755,LR,10,4,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.7,0.6923076923076923,0.5294117647058824,0.5999999999999999,0.6854219948849105,0.366754617414248,0.375208668441464,0.6777493606138107,kNN,10,4,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.625,0.5555555555555556,0.5882352941176471,0.5714285714285715,0.6470588235294117,0.23857868020304562,0.23888665095164563,0.6202046035805626,RF,10,5,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.525,0.47058823529411764,0.9411764705882353,0.627450980392157,0.5754475703324808,0.14027149321266974,0.219527143862285,0.5792838874680307,NB,10,5,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.625,0.5625,0.5294117647058824,0.5454545454545455,0.7058823529411765,0.22680412371134018,0.22710603822921685,0.6125319693094629,LR,10,5,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.7,0.6190476190476191,0.7647058823529411,0.6842105263157895,0.6815856777493607,0.4044665012406947,0.4126793880451679,0.7084398976982097,kNN,10,5,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.7073170731707317,0.6363636363636364,0.7777777777777778,0.7000000000000001,0.608695652173913,0.41981132075471694,0.4278895605125866,0.7149758454106281,RF,10,6,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.3902439024390244,0.4,0.7777777777777778,0.5283018867924528,0.5676328502415459,-0.1226725082146769,-0.1899232830965119,0.43236714975845414,NB,10,6,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.5365853658536586,0.47058823529411764,0.4444444444444444,0.45714285714285713,0.6497584541062802,0.053462940461725394,0.053529406560096846,0.5265700483091788,LR,10,6,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.6097560975609756,0.5416666666666666,0.7222222222222222,0.619047619047619,0.567632850241546,0.23543123543123534,0.24574863920771733,0.6219806763285024,kNN,10,6,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.6829268292682927,0.6666666666666666,0.5555555555555556,0.606060606060606,0.6968599033816425,0.34440344403444034,0.34841397116840594,0.6690821256038648,RF,10,7,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.5365853658536586,0.4857142857142857,0.9444444444444444,0.6415094339622641,0.608695652173913,0.14676889375684543,0.2272296422761839,0.5809178743961353,NB,10,7,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.6585365853658537,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.7657004830917874,0.280701754385965,0.2950721561287169,0.6352657004830917,LR,10,7,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.7317073170731707,0.6666666666666666,0.7777777777777778,0.717948717948718,0.751207729468599,0.4650059311981021,0.4700361448396459,0.7367149758454106,kNN,10,7,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.7,0.6666666666666666,0.5882352941176471,0.625,0.7020460358056267,0.37662337662337664,0.3786726942593882,0.6854219948849105,RF,10,8,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.5,0.45161290322580644,0.8235294117647058,0.5833333333333333,0.6521739130434783,0.07621247113163965,0.09991333593073146,0.5421994884910486,NB,10,8,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.7,0.6666666666666666,0.5882352941176471,0.625,0.7058823529411764,0.37662337662337664,0.3786726942593882,0.6854219948849105,LR,10,8,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.725,0.6875,0.6470588235294118,0.6666666666666667,0.7020460358056266,0.4329896907216494,0.43356607298305033,0.7148337595907929,kNN,10,8,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.65,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.7173913043478262,0.28388746803069054,0.28388746803069054,0.6419437340153453,RF,10,9,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.675,0.5714285714285714,0.9411764705882353,0.7111111111111111,0.7289002557544757,0.3867924528301888,0.4524658754074531,0.7097186700767264,NB,10,9,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.775,0.7222222222222222,0.7647058823529411,0.7428571428571428,0.8158567774936061,0.5431472081218274,0.5438483330175762,0.7736572890025575,LR,10,9,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.625,0.5555555555555556,0.5882352941176471,0.5714285714285715,0.6918158567774936,0.23857868020304562,0.23888665095164563,0.6202046035805626,kNN,10,9,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.7,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.7621483375959079,0.38618925831202044,0.38618925831202044,0.6930946291560103,RF,10,10,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.575,0.5,1.0,0.6666666666666666,0.690537084398977,0.23076923076923084,0.3611575592573076,0.6304347826086957,NB,10,10,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.625,0.5625,0.5294117647058824,0.5454545454545455,0.710997442455243,0.22680412371134018,0.22710603822921685,0.6125319693094629,LR,10,10,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.625,0.5625,0.5294117647058824,0.5454545454545455,0.7455242966751917,0.22680412371134018,0.22710603822921685,0.6125319693094629,kNN,10,10,breast,HER2+ vs TNBC,HER2+,cnv,dip,supervised
0.7804878048780488,0.7222222222222222,0.7647058823529411,0.7428571428571428,0.8651960784313726,0.551640340218712,0.5523261495064539,0.7781862745098038,RF,None,1,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.6,0.8823529411764706,0.7142857142857143,0.8504901960784313,0.4357798165137615,0.4703200829139203,0.732843137254902,NB,None,1,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7560975609756098,0.6842105263157895,0.7647058823529411,0.7222222222222222,0.8431372549019608,0.5060240963855421,0.5085118434825329,0.7573529411764706,LR,None,1,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7317073170731707,0.65,0.7647058823529411,0.7027027027027027,0.8394607843137255,0.46117084826762245,0.4662325411705106,0.7365196078431373,kNN,None,1,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6585365853658537,0.5789473684210527,0.6470588235294118,0.6111111111111113,0.7843137254901961,0.308433734939759,0.30995007602744856,0.6568627450980392,RF,None,2,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.5365853658536586,0.46153846153846156,0.7058823529411765,0.558139534883721,0.7034313725490197,0.11376564277588164,0.12534517449920557,0.5612745098039216,NB,None,2,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.6190476190476191,0.7647058823529411,0.6842105263157895,0.8406862745098039,0.41706161137440756,0.42516542614512887,0.7156862745098038,LR,None,2,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7560975609756098,0.6842105263157895,0.7647058823529411,0.7222222222222222,0.7855392156862745,0.5060240963855421,0.5085118434825329,0.7573529411764706,kNN,None,2,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.75,0.5,0.6,0.7185990338164251,0.3834586466165414,0.4030896418544079,0.6847826086956521,RF,None,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6585365853658537,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.7946859903381642,0.331002331002331,0.3455079877969887,0.6714975845410628,NB,None,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6829268292682927,0.6470588235294118,0.6111111111111112,0.6285714285714287,0.7705314009661836,0.35236938031591736,0.35280745232791105,0.6751207729468599,LR,None,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6341463414634146,0.6153846153846154,0.4444444444444444,0.5161290322580646,0.7077294685990339,0.23412204234122047,0.2421458281962813,0.6135265700483092,kNN,None,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7804878048780488,0.9090909090909091,0.5555555555555556,0.6896551724137931,0.8393719806763285,0.5346784363177806,0.573559820856816,0.7560386473429952,RF,None,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6829268292682927,0.6086956521739131,0.7777777777777778,0.6829268292682927,0.7801932367149759,0.37514654161781946,0.3864734299516908,0.6932367149758454,NB,None,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.8292682926829268,0.8235294117647058,0.7777777777777778,0.7999999999999999,0.8864734299516908,0.6512758201701094,0.6520854980957252,0.8236714975845411,LR,None,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6585365853658537,0.6428571428571429,0.5,0.5625000000000001,0.7620772946859904,0.28960396039603964,0.2957602408756385,0.6413043478260869,kNN,None,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6,0.5333333333333333,0.47058823529411764,0.5,0.6764705882352942,0.16883116883116878,0.16974982846110506,0.5831202046035806,RF,None,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6,0.5217391304347826,0.7058823529411765,0.6,0.6521739130434783,0.21760391198044005,0.22762148337595908,0.6138107416879796,NB,None,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.75,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.8184143222506393,0.48849104859335035,0.4884910485933504,0.7442455242966752,LR,None,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.75,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7263427109974425,0.48849104859335035,0.4884910485933504,0.7442455242966752,kNN,None,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.6666666666666666,0.5882352941176471,0.625,0.8394607843137255,0.3865336658354115,0.38857004094753733,0.6899509803921569,RF,None,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7560975609756098,0.6666666666666666,0.8235294117647058,0.7368421052631577,0.8357843137254902,0.514218009478673,0.5242096447357555,0.7659313725490196,NB,None,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7804878048780488,0.7857142857142857,0.6470588235294118,0.7096774193548386,0.8970588235294118,0.5358490566037736,0.542379944075025,0.7610294117647058,LR,None,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7560975609756098,0.7333333333333333,0.6470588235294118,0.6875,0.8419117647058824,0.488778054862843,0.4913530840368859,0.7401960784313726,kNN,None,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.6666666666666666,0.5882352941176471,0.625,0.8026960784313725,0.3865336658354115,0.38857004094753733,0.6899509803921569,RF,None,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.5121951219512195,0.45161290322580644,0.8235294117647058,0.5833333333333333,0.7230392156862745,0.10284463894967166,0.13215601345080025,0.5575980392156863,NB,None,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.8137254901960785,0.3970588235294118,0.39705882352941174,0.6985294117647058,LR,None,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.8137254901960784,0.3970588235294118,0.39705882352941174,0.6985294117647058,kNN,None,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7317073170731707,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.8079710144927535,0.4585834333733493,0.45913992167361817,0.7306763285024154,RF,None,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.6071428571428571,0.9444444444444444,0.7391304347826088,0.8236714975845411,0.4396355353075171,0.49717175363704563,0.7330917874396135,NB,None,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7804878048780488,0.7368421052631579,0.7777777777777778,0.7567567567567567,0.8309178743961352,0.5570228091236494,0.5576987530276409,0.7801932367149759,LR,None,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7804878048780488,0.7647058823529411,0.7222222222222222,0.7428571428571428,0.8031400966183575,0.551640340218712,0.5523261495064539,0.7741545893719807,kNN,None,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7804878048780488,0.9090909090909091,0.5555555555555556,0.6896551724137931,0.8393719806763286,0.5346784363177806,0.573559820856816,0.7560386473429952,RF,None,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.5853658536585366,0.5238095238095238,0.6111111111111112,0.5641025641025642,0.6666666666666667,0.17319098457888504,0.1750644825168069,0.5881642512077294,NB,None,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.8048780487804879,0.8125,0.7222222222222222,0.7647058823529411,0.8357487922705314,0.5990220048899756,0.6020546542991633,0.7958937198067633,LR,None,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7560975609756098,0.8333333333333334,0.5555555555555556,0.6666666666666667,0.7705314009661837,0.4862155388471179,0.5111071275800989,0.7342995169082125,kNN,None,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.75,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.8017902813299232,0.48849104859335035,0.4884910485933504,0.7442455242966752,RF,None,10,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6,0.5185185185185185,0.8235294117647058,0.6363636363636364,0.8107416879795396,0.23990498812351546,0.27263363678120767,0.629156010230179,NB,None,10,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.75,0.6842105263157895,0.7647058823529411,0.7222222222222222,0.8005115089514067,0.49622166246851385,0.4987597511956937,0.7519181585677749,LR,None,10,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7,0.6190476190476191,0.7647058823529411,0.6842105263157895,0.7685421994884911,0.4044665012406947,0.4126793880451679,0.7084398976982097,kNN,None,10,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.8048780487804879,0.7368421052631579,0.8235294117647058,0.7777777777777778,0.8688725490196079,0.6048192771084338,0.6077927272100749,0.8075980392156863,RF,2,1,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.6,0.8823529411764706,0.7142857142857143,0.8602941176470589,0.4357798165137615,0.4703200829139203,0.732843137254902,NB,2,1,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7560975609756098,0.6842105263157895,0.7647058823529411,0.7222222222222222,0.8455882352941178,0.5060240963855421,0.5085118434825329,0.7573529411764706,LR,2,1,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7317073170731707,0.65,0.7647058823529411,0.7027027027027027,0.8590686274509803,0.46117084826762245,0.4662325411705106,0.7365196078431373,kNN,2,1,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.631578947368421,0.7058823529411765,0.6666666666666667,0.8075980392156863,0.4072289156626505,0.4092309597549907,0.7071078431372549,RF,2,2,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.5365853658536586,0.46153846153846156,0.7058823529411765,0.558139534883721,0.7034313725490196,0.11376564277588164,0.12534517449920557,0.5612745098039216,NB,2,2,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7560975609756098,0.6842105263157895,0.7647058823529411,0.7222222222222222,0.8382352941176471,0.5060240963855421,0.5085118434825329,0.7573529411764706,LR,2,2,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.8048780487804879,0.7368421052631579,0.8235294117647058,0.7777777777777778,0.8811274509803921,0.6048192771084338,0.6077927272100749,0.8075980392156863,kNN,2,2,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.75,0.5,0.6,0.7185990338164251,0.3834586466165414,0.4030896418544079,0.6847826086956521,RF,2,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6585365853658537,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.7946859903381642,0.331002331002331,0.3455079877969887,0.6714975845410628,NB,2,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6829268292682927,0.6470588235294118,0.6111111111111112,0.6285714285714287,0.7705314009661836,0.35236938031591736,0.35280745232791105,0.6751207729468599,LR,2,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6341463414634146,0.6153846153846154,0.4444444444444444,0.5161290322580646,0.7077294685990339,0.23412204234122047,0.2421458281962813,0.6135265700483092,kNN,2,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7804878048780488,1.0,0.5,0.6666666666666666,0.890096618357488,0.5287356321839081,0.59947894041409,0.75,RF,2,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6829268292682927,0.6190476190476191,0.7222222222222222,0.6666666666666666,0.7874396135265701,0.3677342823250297,0.37171225739869956,0.6871980676328502,NB,2,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.8292682926829268,0.8235294117647058,0.7777777777777778,0.7999999999999999,0.8792270531400966,0.6512758201701094,0.6520854980957252,0.8236714975845411,LR,2,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.75,0.5,0.6,0.7946859903381642,0.3834586466165414,0.4030896418544079,0.6847826086956521,kNN,2,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6,0.5333333333333333,0.47058823529411764,0.5,0.6726342710997442,0.16883116883116878,0.16974982846110506,0.5831202046035806,RF,2,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6,0.5217391304347826,0.7058823529411765,0.6,0.6598465473145779,0.21760391198044005,0.22762148337595908,0.6138107416879796,NB,2,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.75,0.7333333333333333,0.6470588235294118,0.6875,0.8286445012787723,0.48051948051948057,0.48313412715852977,0.7365728900255755,LR,2,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.75,0.7333333333333333,0.6470588235294118,0.6875,0.7774936061381075,0.48051948051948057,0.48313412715852977,0.7365728900255755,kNN,2,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7073170731707317,0.6666666666666666,0.5882352941176471,0.625,0.8394607843137255,0.3865336658354115,0.38857004094753733,0.6899509803921569,RF,2,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7560975609756098,0.6666666666666666,0.8235294117647058,0.7368421052631577,0.8357843137254902,0.514218009478673,0.5242096447357555,0.7659313725490196,NB,2,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
