feature,F train,p-value train,F test,p-value test,cancer_type,classes,pos_class
geneamps_ENSG00000134057_CCNB1,0.15648205166709322,0.6925988763437881,0.029561063003910325,0.8636655597790717,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000105173_CCNE1,0.7152761404869197,0.39813561185102697,3.2161962840414877,0.07443900065428033,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000117399_CDC20,0.8466631694147636,0.3579782136506693,2.649491263464288,0.10517325069098192,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000094804_CDC6,97.24649420550271,6.037413528456116e-21,45.729490637625474,1.4908147158928726e-10,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000062038_CDH3,29.587155677788413,8.682628725218807e-08,12.096146374792301,0.0006211217669892119,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000117724_CENPF,1.4400393566874337,0.23074796236337655,0.022138346471617932,0.8818710827704557,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000138180_CEP55,3.4295619261986854,0.06467685001163904,0.8503260696674242,0.357582366635646,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000171604_CXXC5,0.012694307969608838,0.910341901550561,0.17443970196543881,0.6766484282407113,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000146648_EGFR,13.252812711816219,0.00030293031142082763,3.599889154760928,0.0592387093188147,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000141736_ERBB2,400.3716399986792,1.323734648202045e-64,93.80253293765897,2.0944199141756957e-18,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000091831_ESR1,2.828449429866035,0.09328348991732588,0.3924471360837445,0.5317374515100162,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000174371_EXO1,4.009587953769092,0.04582614487577021,0.16922167423466478,0.6812493735637545,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000160867_FGFR4,2.3718052558913487,0.12422872090588485,0.8544673534810532,0.35641677807264394,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000129514_FOXA1,0.023076483152193007,0.8793246624329274,16.06173325830053,8.676795699360721e-05,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000054598_FOXC1,14.339827311980201,0.00017274143900008365,15.111239941143236,0.00013824914144238746,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000173890_GPR160,8.95319125242504,0.002918124320340999,13.765538662195999,0.00026900683738843156,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000141738_GRB7,393.17098634773924,9.227623743681861e-64,93.80253293765897,2.0944199141756957e-18,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000142945_KIF2C,4.302675059928099,0.03860571015798946,6.538267548240278,0.011306762531539076,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000186847_KRT14,1.741571978189659,0.1875933315547419,4.833145607811929,0.029076450176612634,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000128422_KRT17,1.227550132906238,0.268460479331158,4.63623488189326,0.03251278823559371,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000186081_KRT5,6.742354710054265,0.00971512904477418,0.2825483249928549,0.5956316378822938,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000186868_MAPT,3.1023604745867313,0.07884029117461729,0.9205401531824302,0.3385033135068244,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000135679_MDM2,0.06845653841654274,0.7937140609394351,0.14717510148286492,0.7016612989797071,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000165304_MELK,10.899631489257033,0.0010363812398986197,3.251306508885222,0.0728869459079775,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000261857_MIA,7.091523245750841,0.008015333584530293,0.2292343608557139,0.6326204163843173,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000148773_MKI67,2.5197970994913237,0.11310917661355382,0.0,1.0,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000115648_MLPH,5.115531365160868,0.024176585717444285,1.6870124165396378,0.19550582055914695,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000099953_MMP11,15.696841589800085,8.609869479690419e-05,3.032748597241224,0.08315277819864313,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000101057_MYBL2,4.4620544809992735,0.03519179032388977,2.0013061941261996,0.1587343903990132,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000136997_MYC,6.410014397636549,0.011678236339776315,29.014166676697535,2.0260669139164808e-07,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000171428_NAT1,1.8614694039240665,0.17311951725367508,0.8260412098783994,0.36452470520441516,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000080986_NDC80,14.995898241742431,0.00012328606214115944,4.350782106119079,0.03827328878129693,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000143228_NUF2,4.835396039990679,0.028376139064135726,2.460911095001536,0.1183077812036015,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000091651_ORC6,7.381088920045375,0.0068387577480851025,1.52710537452394,0.21801151677009992,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000082175_PGR,20.110211662290624,9.234320226590665e-06,23.323307570799937,2.7354694273033272e-06,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000092621_PHGDH,4.786677589889676,0.029180988616881613,8.671172561994085,0.0036197738552301863,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000164611_PTTG1,1.8346904059647098,0.176236588820285,0.09891980979936486,0.7534609404330236,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000171848_RRM2,29.02848095395633,1.1386202143252818e-07,12.403058265225477,0.0005320356500686954,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000104332_SFRP1,0.17336707349720615,0.6773299196922824,0.013722960333832315,0.9068638595673143,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000141424_SLC39A6,0.5632927827554648,0.45331863176700826,1.1617591831703784,0.28241239566773013,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000151715_TMEM45B,19.999640669503297,9.760379179142339e-06,0.13377713530673274,0.7149379383377967,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000176890_TYMS,2.809229925571815,0.09439989338101534,7.309247669169076,0.007456717973174715,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000175063_UBE2C,5.788093765057882,0.01652699037407377,4.588904724728434,0.03340081272166164,breast,HER2+ vs ER+ HER2-,HER2+
geneamps_ENSG00000077152_UBE2T,0.20684850694495419,0.6494624350498224,0.6844468704687536,0.4090556112353897,breast,HER2+ vs ER+ HER2-,HER2+
quantile_cnv_del__0_40284,10.764365690498368,0.0012501569033178414,3.559472926779811,0.06312953058715584,breast,HER2+ vs TNBC,HER2+
quantile_cnv_del__40284_109550,6.2348274216520725,0.013455638289592686,1.8954734575797982,0.17273701668227404,breast,HER2+ vs TNBC,HER2+
quantile_cnv_del__109550_288914,6.095848720578373,0.01451537830362477,1.0682141106528062,0.30471514896940033,breast,HER2+ vs TNBC,HER2+
quantile_cnv_del__288914_1143855,3.014539700396225,0.08429091535260856,0.002394552211772068,0.9611035993455972,breast,HER2+ vs TNBC,HER2+
quantile_cnv_del__1143855_6926103,0.178088121304783,0.6735423973546493,0.12680047043682843,0.7227859699101877,breast,HER2+ vs TNBC,HER2+
quantile_cnv_del__6926103_inf,6.653498728478695,0.010722340622755204,0.08543660135601802,0.7708787254564566,breast,HER2+ vs TNBC,HER2+
total_quantile_cnv_del_,8.741319095953118,0.0035427646879876307,0.6085432870195839,0.4378249005608451,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_del__0_40284,8.345927139337778e-08,0.9997698275357362,0.5963175288061027,0.4424458018347923,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_del__40284_109550,0.0035695691693934718,0.9524266007125227,1.8481077265449262,0.17813193763622304,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_del__109550_288914,0.01311774887468846,0.9089475481778272,4.661337514750117,0.03409108264760235,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_del__288914_1143855,0.11612429931506657,0.7336877164738027,3.1917034937661644,0.07810869296662573,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_del__1143855_6926103,6.591239920944616,0.01108924516289358,3.918421341796169,0.051479604999761654,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_del__6926103_inf,4.115733721493586,0.04401040958934588,0.2073173681153361,0.6502113658589057,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dip__0_52646,5.01193472458635,0.026440722594363485,1.2407738313276777,0.26892694282280877,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dip__52646_135885,3.9331419501496527,0.048916730024052814,1.6757864141756715,0.1995102682216419,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dip__135885_273010,0.20805589388393314,0.6488642549670726,0.39869460274573965,0.5297098713626474,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dip__273010_501187,0.2059245698912337,0.6505460903372833,0.23599122958123858,0.6285519273250708,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dip__501187_852925,0.748755731222995,0.388061918350032,0.44080144553733586,0.508799245983687,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dip__852925_1397086,0.8571164460560802,0.35582915942453364,0.023999205372591585,0.8773087039004592,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dip__1397086_2190873,0.21668908491879577,0.6421564347089139,0.9467479617131289,0.333718360353503,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dip__2190873_3332816,0.7337494018016946,0.3928487112347504,0.7414474763594399,0.3919790860440582,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dip__3332816_5059395,1.5849474962344214,0.20973586405133277,1.298763419469814,0.2581146941365086,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dip__5059395_7750571,5.848085527000732,0.016625352591523635,0.4001640278354566,0.5289544314004045,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dip__7750571_11602494,12.832570318361789,0.0004419085095118175,1.7625018573115625,0.1883937935241982,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dip__11602494_17194934,13.072208924176678,0.0003923023919941111,3.3801520449816307,0.06999861310319734,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dip__17194934_26428227,11.447316212058576,0.0008845502509471915,0.2700621142356658,0.6048411613147515,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dip__26428227_44204519,6.3398504640638125,0.01270831982647135,0.11726977629884193,0.732985484697914,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dip__44204519_inf,0.3666277492099856,0.545637150144757,6.622517666803217,0.012071417545325593,breast,HER2+ vs TNBC,HER2+
total_quantile_cnv_dip_,3.7939756259016235,0.05304647445339518,0.46584241020265216,0.4970371672822649,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dip__0_52646,1.3531436618528958,0.24632204505668534,0.8059215340046612,0.37224038078662325,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dip__52646_135885,0.4406015198396234,0.5077108179212525,3.6053184836980825,0.06149369422879129,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dip__135885_273010,5.7573593880987275,0.01747578595235926,0.03584789290201599,0.8503483076727737,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dip__273010_501187,13.647453632285025,0.0002951039462935426,4.194553930281473,0.04410242249022757,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dip__501187_852925,14.444242363181651,0.00019943452102568588,3.6236722804629613,0.060851774589678706,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dip__852925_1397086,8.006068728157834,0.005210279681498793,0.8361530344857807,0.36346928732728156,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dip__1397086_2190873,9.323478265240693,0.0026178845814363114,0.21402557978215153,0.6449878410242478,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dip__2190873_3332816,0.49473018786681816,0.4827649251118523,1.4196483966944333,0.23726873641515198,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dip__3332816_5059395,0.24082539708422368,0.6242289239759032,0.5126426343359406,0.47625048324748875,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dip__5059395_7750571,0.14649228074359383,0.7023773923223747,0.0001025272739310795,0.9919483464663754,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dip__7750571_11602494,13.750781632726115,0.0002804376102327633,0.5695875666220775,0.45281805792003194,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dip__11602494_17194934,14.163023474139255,0.0002289394573670282,4.297622230531378,0.04164777435572139,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dip__17194934_26428227,12.570843498860294,0.0005034423586536497,0.05331985683934811,0.8180212352916949,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dip__26428227_44204519,2.483241614883455,0.11688128930795778,0.0974103986880608,0.7558374072465445,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dip__44204519_inf,0.45695527242895745,0.4999478583561435,4.965063378756296,0.028902567735929283,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__0_9700,0.006398234792510516,0.9363379544822261,14.955270044013732,0.00023468453471058343,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__9700_21030,5.3254577170916875,0.022193211457204865,18.525431006791052,5.064762977448177e-05,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__21030_37259,13.47967296311115,0.0003206039652835547,21.522156972373214,1.4768587523607312e-05,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__37259_54203,5.3927679716431856,0.021378304913238163,40.94029069836689,1.2715272514730397e-08,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__54203_71368,6.365461587199424,0.0125326983003905,25.282059181339708,3.348500485179348e-06,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__71368_85899,6.352220296555116,0.012623180276754216,12.388953795195416,0.0007429215307628207,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__85899_106514,10.729512285548312,0.0012725155094618322,24.24307386119306,5.013219992396657e-06,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__106514_134327,20.801952461121314,9.578750131391192e-06,36.58680311220333,5.4916925515455455e-08,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__134327_167112,15.910128741926394,9.768765307360205e-05,28.347233321613054,1.0460638637552803e-06,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__167112_197578,26.837179886254663,6.076995951756939e-07,30.648977598368006,4.4774380000195445e-07,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__197578_242422,39.07869285899556,3.046288193498164e-09,37.200370950347235,4.4520260553378405e-08,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__242422_292822,56.16922890691234,3.2333390373169793e-12,47.495767508588266,1.563590238983663e-09,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__292822_354286,59.32843562688741,9.683451830471279e-13,37.62800922525377,3.8489971675205667e-08,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__354286_421596,59.800045967134935,8.100464844882842e-13,44.26904440960423,4.3201321652971924e-09,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__421596_496540,50.79745689202907,2.6173946944589483e-11,41.00570750723652,1.2444417289585092e-08,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__496540_587523,60.773900924738385,5.609924063360867e-13,35.20282089935113,8.85748973150751e-08,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__587523_694828,42.367772019515556,7.790101105191357e-10,36.57192608751601,5.519795541454617e-08,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__694828_820222,44.39665743755008,3.397688878428321e-10,33.08326629083651,1.865571900739736e-07,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__820222_969741,55.19499899346784,4.706196614451912e-12,26.403030926599754,2.178012294577219e-06,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__969741_1152826,40.89317706515966,1.4315521310792966e-09,24.145472796954216,5.2082171956867355e-06,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__1152826_1383287,40.0297685102898,2.048700236943865e-09,13.642006619103755,0.0004208356674494978,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__1383287_1655252,23.78087369730773,2.422567281653757e-06,13.129026465323353,0.0005303593932346488,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__1655252_1999162,22.59904084617985,4.165864858453749e-06,23.46363166833325,6.807539899405992e-06,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__1999162_2432375,19.877347353308153,1.476129558721509e-05,8.604501326096235,0.004461777664531866,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__2432375_3019494,10.938657161477577,0.001144227785346678,6.132147980696062,0.015560388415087513,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__3019494_3545735,6.769894235522849,0.010069740339022483,11.050361176212686,0.0013812513927840334,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__3545735_4364734,9.51776549657034,0.0023677157417605907,7.566399515885009,0.007471548655774375,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__4364734_5494282,5.829238114679726,0.01679840380223416,3.334451642757989,0.07187695674901115,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__5494282_7028382,1.3979407279998846,0.23868184387244112,3.766993494544646,0.05608237174441094,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__7028382_9378159,0.975787350656665,0.32461269611208343,4.9009954627885515,0.029922423767298527,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__9378159_12684609,1.731139174963303,0.18999640126112766,1.8815944631379644,0.17429773452590713,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__12684609_17482686,3.68684635677459,0.05647883107471482,1.093286146192811,0.29914775186959125,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__17482686_25658106,3.6954608265618543,0.056194230820586374,7.483743418460108,0.007788701392708242,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__25658106_40861844,13.097144428785397,0.00038747801917310247,10.56711790912254,0.001733975966123682,breast,HER2+ vs TNBC,HER2+
quantile_cnv_dup__40861844_inf,39.94697561597117,2.120521579138849e-09,17.90348329864564,6.580329391901983e-05,breast,HER2+ vs TNBC,HER2+
total_quantile_cnv_dup_,31.033728370886532,9.487108005560934e-08,25.980912206867092,2.5593076718731586e-06,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__0_9700,0.003281056921598787,0.9543874702962247,19.932332695718443,2.823303237165565e-05,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__9700_21030,0.6124598338628566,0.4349269083075882,31.401011865763454,3.4083743287403787e-07,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__21030_37259,6.295491849485746,0.013018565908727183,38.51251156635863,2.8538046728744064e-08,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__37259_54203,7.4835171146837105,0.006872058444700706,39.16882070853287,2.289400818054668e-08,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__54203_71368,4.995107197661211,0.026691530919130662,20.58605797731362,2.159562234541819e-05,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__71368_85899,0.1887859956298632,0.6644672907085853,6.5859920570615795,0.012300452437270274,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__85899_106514,3.280907581725317,0.07181473877374403,12.93356433839565,0.000579510081663862,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__106514_134327,15.986937641438065,9.412496607974838e-05,39.719396183390664,1.9049869877199268e-08,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__134327_167112,8.218488391029895,0.004658793772798723,24.422051352049635,4.6749352992419585e-06,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__167112_197578,8.694169883292698,0.0036310352994073547,35.93558842842947,6.871351146764595e-08,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__197578_242422,26.90950656399218,5.88321956985416e-07,61.92905014324263,2.2855975152959688e-11,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__242422_292822,50.661243064107595,2.7618584481847678e-11,97.12740855450747,4.1052793858557354e-15,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__292822_354286,64.77578703339464,1.2605629151133907e-13,44.81513681618477,3.6300734219639265e-09,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__354286_421596,51.65646937533112,1.866716794644522e-11,82.66475176046413,1.1151706747602203e-13,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__421596_496540,35.596454870076634,1.3245963826230784e-08,71.76105423023034,1.6628813572727913e-12,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__496540_587523,62.46210947389526,2.978645140597294e-13,63.954549963373424,1.3114329025491143e-11,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__587523_694828,52.92491327539937,1.1361059727257796e-11,94.07380146866643,8.045593266868021e-15,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__694828_820222,43.01198008557028,5.980255324921916e-10,62.30605435382666,2.0597559764687083e-11,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__820222_969741,42.23362600355133,8.231913813569674e-10,52.15913899364111,3.7797520240412713e-10,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__969741_1152826,48.547528382811,6.386077610691345e-11,61.695297593484625,2.438260046645248e-11,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__1152826_1383287,34.22568960085573,2.3805464452547743e-08,41.50672244778275,1.0557049598010443e-08,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__1383287_1655252,24.874332988855713,1.4725278312326852e-06,35.46302681087545,8.09214117914297e-08,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__1655252_1999162,18.3368848972766,3.053857795015874e-05,50.739370383775075,5.789635521628152e-10,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__1999162_2432375,14.134928327401662,0.0002321214935414105,16.366683327449913,0.00012684610717235786,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__2432375_3019494,4.4256364916415265,0.03684035553173155,18.624236492025208,4.859410619557612e-05,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__3019494_3545735,1.3466767776788162,0.2474496404474398,26.175827360187863,2.375362171890083e-06,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__3545735_4364734,6.503638736487112,0.011627668131207764,18.421735729905613,5.289922376700751e-05,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__4364734_5494282,0.8362713654703194,0.3617308421789087,6.54441644433957,0.012566724086649168,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__5494282_7028382,0.03948848901945446,0.8427160404898685,6.900087208126917,0.010470784018290482,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__7028382_9378159,0.24741719787111457,0.6195275859437888,8.153565089329607,0.005573628139104556,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__9378159_12684609,0.1772722039506467,0.674247623503915,4.216762770778196,0.043560654715049454,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__12684609_17482686,0.027525045347799502,0.8684229605916203,0.5459898598003108,0.4622982059392785,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__17482686_25658106,0.02198612536591611,0.8822957099976158,8.141429412535304,0.005607271347777294,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__25658106_40861844,1.9501582956951289,0.164348623283482,9.181882058172551,0.003365957481667993,breast,HER2+ vs TNBC,HER2+
frac_quantile_cnv_dup__40861844_inf,9.8066951123462,0.0020401527676099343,8.312765907859163,0.005151290450893845,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__0_133,0.0349920130018034,0.8518303339670363,33.06091186204963,1.8804451560573192e-07,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__133_211,0.104462265911005,0.746927158522513,9.974367214930165,0.0022981786547683542,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__211_268,0.04041204586474582,0.8409118874478305,11.006160074590307,0.0014101713136001218,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__268_312,0.0016350633739212487,0.9677919555350258,6.741406302271806,0.011356456061290208,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__312_355,0.0408351033727562,0.8400926175916754,4.9448139914078935,0.029220843829096815,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__355_397,0.06074764107440438,0.8056086697356092,3.994185260243538,0.049331423669131194,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__397_438,0.05583842364347212,0.8134766168696508,3.036291887064222,0.08557608918868738,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__438_477,0.07942992000965982,0.7784063726928769,3.235641164915106,0.07612966426395243,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__477_515,0.010175152416676077,0.9197682391872178,2.2665185631089435,0.1364533302719142,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__515_550,0.06851266484071147,0.793824365927315,3.062617449049804,0.0842576923136182,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__550_584,0.0025887703140344428,0.9594795356378221,3.076079636999392,0.08359216909110584,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__584_617,0.012287402599314686,0.9118641951144342,2.324498338797803,0.13161389362792367,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__617_651,0.007663287236032041,0.9303427941762777,1.8181256467453863,0.1816491795061378,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__651_682,0.00013281405794520374,0.9908181872207968,3.5829674181463127,0.06228537771211773,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__682_715,0.013146802909125474,0.9088472126638796,2.904621033879758,0.09252173603597845,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__715_751,0.005018015366485211,0.9436080782951024,2.109963595250724,0.15057003160422683,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__751_787,0.012743555302234106,0.9102499943113358,2.3839846901720665,0.12685047970914748,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__787_823,0.013364706746963065,0.9080982545192626,2.8126572845140476,0.09774294482802254,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__823_860,0.022029327779073266,0.882180973794782,2.730084291464107,0.10271131044818711,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__860_901,0.026399015475018064,0.8711181909210683,2.3659529322534567,0.12827340053542152,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__901_946,0.07392220377718667,0.7860317184909111,2.855379697590825,0.09527778187824039,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__946_993,0.09278122057036838,0.7610347511130315,3.967590300774982,0.05007425528064306,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__993_1038,0.05158384714047253,0.8205964557600747,3.636828503403591,0.060396121145313064,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__1038_1082,0.11351402272967581,0.7365844285272412,4.277212231478011,0.04212194178245496,breast,HER2+ vs TNBC,HER2+
quantile_sv_inv__1082_1130,0.14236781757332628,0.7063981435555542,2.8271293031335727,0.09690003062599455,breast,HER2+ vs TNBC,HER2+
